work_year,job_title,job_category,salary_in_usd,experience_level,work_setting,company_location,company_size
2023,Data Analyst,Data Analysis,110000,Mid-level,Remote,United States,M
2023,Data Analyst,Data Analysis,95000,Mid-level,Remote,United States,M
2023,Data Scientist,Data Science and Research,145000,Senior,Remote,United States,M
2023,Data Scientist,Data Science and Research,135000,Senior,Remote,United States,M
2023,Data Analyst,Data Analysis,180180,Senior,In-person,United States,M
2023,Data Analyst,Data Analysis,106020,Senior,In-person,United States,M
2023,Data Analyst,Data Analysis,93919,Senior,Remote,United States,M
2023,Data Analyst,Data Analysis,51962,Senior,Remote,United States,M
2023,Data Engineer,Data Engineering,241871,Senior,In-person,United States,M
2023,Data Engineer,Data Engineering,133832,Senior,In-person,United States,M
2023,Data Scientist,Data Science and Research,170000,Senior,Remote,United States,M
2023,Data Scientist,Data Science and Research,90000,Senior,Remote,United States,M
2023,Data Engineer,Data Engineering,210914,Executive,Remote,United States,M
2023,Data Engineer,Data Engineering,116704,Executive,Remote,United States,M
2023,Data Analyst,Data Analysis,192500,Senior,Remote,United States,M
2023,Data Analyst,Data Analysis,140000,Senior,Remote,United States,M
2023,Data Scientist,Data Science and Research,149076,Senior,In-person,United States,M
2023,Data Scientist,Data Science and Research,82365,Senior,In-person,United States,M
2023,Data Scientist,Data Science and Research,175000,Senior,In-person,United States,M
2023,Data Scientist,Data Science and Research,148750,Senior,In-person,United States,M
2023,Research Scientist,Data Science and Research,370000,Senior,In-person,United States,M
2023,Research Scientist,Data Science and Research,200000,Senior,In-person,United States,M
2023,Data Scientist,Data Science and Research,235000,Senior,Remote,United States,M
2023,Data Scientist,Data Science and Research,185000,Senior,Remote,United States,M
2023,Data Scientist,Data Science and Research,216100,Senior,In-person,United States,M
2023,Data Scientist,Data Science and Research,140800,Senior,In-person,United States,M
2023,Data Scientist,Data Science and Research,110000,Entry-level,Hybrid,United States,S
2023,Data Engineer,Data Engineering,128000,Senior,In-person,United States,M
2023,Data Engineer,Data Engineering,81500,Senior,In-person,United States,M
2023,Data Engineer,Data Engineering,284000,Executive,Remote,United States,M
2023,Data Engineer,Data Engineering,236000,Executive,Remote,United States,M
2023,Research Engineer,Data Science and Research,155850,Senior,In-person,United States,M
2023,Research Engineer,Data Science and Research,102544,Senior,In-person,United States,M
2023,Data Scientist,Data Science and Research,151410,Mid-level,Remote,United States,M
2023,Data Scientist,Data Science and Research,115360,Mid-level,Remote,United States,M
2023,Data Scientist,Data Science and Research,250000,Senior,In-person,United States,M
2023,Data Scientist,Data Science and Research,162500,Senior,In-person,United States,M
2022,Data Scientist,Data Science and Research,180000,Entry-level,Remote,United States,M
2023,Research Scientist,Data Science and Research,85000,Mid-level,In-person,United States,M
2023,Research Scientist,Data Science and Research,70000,Mid-level,In-person,United States,M
2023,BI Developer,BI and Visualization,135000,Senior,Remote,United States,M
2023,BI Developer,BI and Visualization,100000,Senior,Remote,United States,M
2023,Data Analytics Manager,Leadership and Management,155000,Executive,In-person,United States,M
2023,Data Analytics Manager,Leadership and Management,140000,Executive,In-person,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,204500,Senior,In-person,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,142200,Senior,In-person,United States,M
2023,Data Engineer,Data Engineering,226700,Senior,In-person,United States,M
2023,Data Engineer,Data Engineering,133300,Senior,In-person,United States,M
2023,Data Scientist,Data Science and Research,225000,Senior,Remote,United States,M
2023,Data Scientist,Data Science and Research,156400,Senior,Remote,United States,M
2023,Data Engineer,Data Engineering,163800,Senior,In-person,United States,M
2023,Data Engineer,Data Engineering,126000,Senior,In-person,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,163800,Senior,In-person,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,126000,Senior,In-person,United States,M
2023,ML Engineer,Machine Learning and AI,220000,Senior,In-person,United States,M
2023,ML Engineer,Machine Learning and AI,150000,Senior,In-person,United States,M
2023,Data Engineer,Data Engineering,145000,Senior,In-person,United States,M
2023,Data Engineer,Data Engineering,115000,Senior,In-person,United States,M
2023,Data Analytics Manager,Leadership and Management,204500,Senior,In-person,United States,M
2023,Data Analytics Manager,Leadership and Management,138900,Senior,In-person,United States,M
2023,Data Engineer,Data Engineering,162500,Mid-level,In-person,United States,M
2023,Data Engineer,Data Engineering,130000,Mid-level,In-person,United States,M
2023,Data Engineer,Data Engineering,150000,Senior,Remote,United States,M
2023,Data Engineer,Data Engineering,107000,Senior,Remote,United States,M
2023,Data Engineer,Data Engineering,175000,Executive,In-person,United States,M
2023,Data Engineer,Data Engineering,110000,Executive,In-person,United States,M
2023,Data Engineer,Data Engineering,226700,Senior,In-person,United States,M
2023,Data Engineer,Data Engineering,133300,Senior,In-person,United States,M
2023,Data Engineer,Data Engineering,252000,Senior,In-person,United States,M
2023,Data Engineer,Data Engineering,129000,Senior,In-person,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,150000,Senior,In-person,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,125000,Senior,In-person,United States,M
2023,Data Engineer,Data Engineering,252000,Senior,In-person,United States,M
2023,Data Engineer,Data Engineering,129000,Senior,In-person,United States,M
2023,Data Scientist,Data Science and Research,225000,Senior,In-person,United States,M
2023,Data Scientist,Data Science and Research,156400,Senior,In-person,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,110000,Mid-level,Remote,United States,L
2023,Data Engineer,Data Engineering,265000,Senior,Remote,United States,M
2023,Data Engineer,Data Engineering,182750,Senior,Remote,United States,M
2023,Data Analyst,Data Analysis,130000,Mid-level,In-person,United States,M
2023,Data Analyst,Data Analysis,100000,Mid-level,In-person,United States,M
2023,Data Analyst,Data Analysis,153600,Senior,In-person,United States,M
2023,Data Analyst,Data Analysis,106800,Senior,In-person,United States,M
2023,Data Engineer,Data Engineering,137500,Senior,In-person,United States,M
2023,Data Engineer,Data Engineering,81500,Senior,In-person,United States,M
2023,Head of Data Science,Data Science and Research,314100,Executive,In-person,United States,M
2023,Head of Data Science,Data Science and Research,195800,Executive,In-person,United States,M
2023,Applied Scientist,Data Science and Research,205000,Senior,In-person,United States,M
2023,Applied Scientist,Data Science and Research,180000,Senior,In-person,United States,M
2023,Data Scientist,Data Science and Research,165000,Senior,Remote,United States,M
2023,Data Scientist,Data Science and Research,144000,Senior,Remote,United States,M
2023,BI Developer,BI and Visualization,160000,Entry-level,In-person,United States,M
2023,BI Developer,BI and Visualization,100000,Entry-level,In-person,United States,M
2023,Data Engineer,Data Engineering,200000,Executive,In-person,United States,M
2023,Data Engineer,Data Engineering,145000,Executive,In-person,United States,M
2023,Data Analyst,Data Analysis,150000,Mid-level,In-person,United States,M
2023,Data Analyst,Data Analysis,100000,Mid-level,In-person,United States,M
2023,Data Manager,Leadership and Management,199000,Senior,In-person,United States,M
2023,Data Manager,Leadership and Management,112000,Senior,In-person,United States,M
2023,Data Scientist,Data Science and Research,105000,Senior,In-person,United States,M
2023,Data Scientist,Data Science and Research,70000,Senior,In-person,United States,M
2023,Data Analyst,Data Analysis,180180,Senior,In-person,United States,M
2023,Data Analyst,Data Analysis,106020,Senior,In-person,United States,M
2023,Data Engineer,Data Engineering,160000,Entry-level,In-person,United States,M
2023,Data Engineer,Data Engineering,135000,Entry-level,In-person,United States,M
2023,Data Scientist,Data Science and Research,183000,Senior,In-person,United States,M
2023,Data Scientist,Data Science and Research,134000,Senior,In-person,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,220000,Senior,In-person,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,150000,Senior,In-person,United States,M
2023,Applied Scientist,Data Science and Research,350000,Senior,In-person,United States,L
2023,Applied Scientist,Data Science and Research,262500,Senior,In-person,United States,L
2023,Data Analyst,Data Analysis,122000,Senior,In-person,United States,M
2023,Data Analyst,Data Analysis,94000,Senior,In-person,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,276000,Senior,In-person,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,184000,Senior,In-person,United States,M
2023,Data Engineer,Data Engineering,310000,Executive,Remote,United States,M
2023,Data Engineer,Data Engineering,239000,Executive,Remote,United States,M
2023,Data Scientist,Data Science and Research,225000,Senior,Remote,United States,M
2023,Data Scientist,Data Science and Research,156400,Senior,Remote,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,180000,Mid-level,Remote,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,150000,Mid-level,Remote,United States,M
2023,Data Scientist,Data Science and Research,228000,Senior,In-person,United States,M
2023,Data Scientist,Data Science and Research,152000,Senior,In-person,United States,M
2023,Data Scientist,Data Science and Research,209450,Senior,Remote,United States,M
2023,Data Scientist,Data Science and Research,158677,Senior,Remote,United States,M
2023,Data Analyst,Data Analysis,175000,Senior,In-person,United States,M
2023,Data Analyst,Data Analysis,145000,Senior,In-person,United States,M
2023,Data Engineer,Data Engineering,240000,Senior,In-person,United States,M
2023,Data Engineer,Data Engineering,170000,Senior,In-person,United States,M
2023,Data Analyst,Data Analysis,103200,Mid-level,In-person,United States,M
2023,Data Analyst,Data Analysis,61200,Mid-level,In-person,United States,M
2022,Data Scientist,Data Science and Research,155000,Mid-level,Remote,United States,L
2023,Data Scientist,Data Science and Research,237000,Senior,Remote,United States,M
2023,Data Scientist,Data Science and Research,145000,Senior,Remote,United States,M
2023,Data Scientist,Data Science and Research,240000,Senior,Remote,United States,M
2023,Data Scientist,Data Science and Research,139000,Senior,Remote,United States,M
2023,Data Architect,Data Architecture and Modeling,174500,Senior,In-person,United States,M
2023,Data Architect,Data Architecture and Modeling,113000,Senior,In-person,United States,M
2023,Data Analyst,Data Analysis,130000,Senior,Remote,United States,M
2023,Data Analyst,Data Analysis,87000,Senior,Remote,United States,M
2023,Data Analyst,Data Analysis,160000,Senior,Remote,United States,M
2023,Data Analyst,Data Analysis,108000,Senior,Remote,United States,M
2023,Data Engineer,Data Engineering,165000,Senior,Remote,United States,M
2023,Data Engineer,Data Engineering,107250,Senior,Remote,United States,M
2023,Data Engineer,Data Engineering,300000,Senior,In-person,United States,M
2023,Data Engineer,Data Engineering,119000,Senior,In-person,United States,M
2023,Data Scientist,Data Science and Research,285800,Senior,Remote,United States,M
2023,Data Scientist,Data Science and Research,154600,Senior,Remote,United States,M
2023,Data Analyst,Data Analysis,30000,Entry-level,Remote,United States,S
2023,Data Science Manager,Data Science and Research,220000,Mid-level,In-person,United States,M
2023,Data Science Manager,Data Science and Research,195000,Mid-level,In-person,United States,M
2023,Data Manager,Leadership and Management,168400,Senior,In-person,United States,M
2023,Data Manager,Leadership and Management,105200,Senior,In-person,United States,M
2023,Data Analyst,Data Analysis,206000,Mid-level,In-person,United States,M
2023,Data Analyst,Data Analysis,160000,Mid-level,In-person,United States,M
2023,Analytics Engineer,Leadership and Management,200000,Senior,Remote,United States,M
2023,Analytics Engineer,Leadership and Management,175000,Senior,Remote,United States,M
2023,Analytics Engineer,Leadership and Management,231250,Senior,Remote,United States,M
2023,Analytics Engineer,Leadership and Management,138750,Senior,Remote,United States,M
2023,Data Engineer,Data Engineering,240500,Senior,In-person,United States,L
2023,Data Engineer,Data Engineering,123700,Senior,In-person,United States,L
2023,Data Engineer,Data Engineering,160000,Senior,Remote,United States,M
2023,Data Engineer,Data Engineering,90000,Senior,Remote,United States,M
2023,Data Scientist,Data Science and Research,124234,Entry-level,In-person,United States,M
2023,Data Scientist,Data Science and Research,74540,Entry-level,In-person,United States,M
2023,Data Analyst,Data Analysis,109000,Mid-level,In-person,United States,M
2023,Data Analyst,Data Analysis,79000,Mid-level,In-person,United States,M
2023,Data Scientist,Data Science and Research,275300,Senior,Remote,United States,M
2023,Data Scientist,Data Science and Research,183500,Senior,Remote,United States,M
2023,Data Scientist,Data Science and Research,275300,Senior,Remote,United States,M
2023,Data Scientist,Data Science and Research,183500,Senior,Remote,United States,M
2023,Data Analyst,Data Analysis,160000,Senior,Remote,United States,M
2023,Data Analyst,Data Analysis,125600,Senior,Remote,United States,M
2023,Data Engineer,Data Engineering,170000,Senior,In-person,United States,M
2023,Data Engineer,Data Engineering,120000,Senior,In-person,United States,M
2023,Data Engineer,Data Engineering,225000,Senior,In-person,United States,M
2023,Data Engineer,Data Engineering,140000,Senior,In-person,United States,M
2023,Data Analyst,Data Analysis,141290,Senior,In-person,United States,M
2023,Data Analyst,Data Analysis,74178,Senior,In-person,United States,M
2023,Data Scientist,Data Science and Research,150000,Senior,In-person,United States,M
2023,Data Scientist,Data Science and Research,120000,Senior,In-person,United States,M
2023,Data Engineer,Data Engineering,85000,Senior,Remote,United States,M
2023,Data Engineer,Data Engineering,75000,Senior,Remote,United States,M
2023,Data Engineer,Data Engineering,220000,Senior,In-person,United States,M
2023,Data Engineer,Data Engineering,160000,Senior,In-person,United States,M
2023,Data Engineer,Data Engineering,205600,Senior,Remote,United States,M
2023,Data Engineer,Data Engineering,107500,Senior,Remote,United States,M
2023,Data Engineer,Data Engineering,120000,Mid-level,In-person,United States,M
2023,Data Engineer,Data Engineering,95000,Mid-level,In-person,United States,M
2023,Data Engineer,Data Engineering,185900,Senior,In-person,United States,M
2023,Data Engineer,Data Engineering,129300,Senior,In-person,United States,M
2023,Data Engineer,Data Engineering,160000,Senior,Remote,United States,M
2023,Data Engineer,Data Engineering,130000,Senior,Remote,United States,M
2023,Data Engineer,Data Engineering,250000,Mid-level,In-person,United States,M
2023,Data Engineer,Data Engineering,175000,Mid-level,In-person,United States,M
2023,Data Scientist,Data Science and Research,136000,Senior,Remote,United States,M
2023,Data Scientist,Data Science and Research,104000,Senior,Remote,United States,M
2023,Data Analyst,Data Analysis,80000,Mid-level,In-person,United States,M
2023,Data Analyst,Data Analysis,52500,Mid-level,In-person,United States,M
2023,Data Scientist,Data Science and Research,110000,Senior,Remote,United States,M
2023,Data Scientist,Data Science and Research,84000,Senior,Remote,United States,M
2023,BI Analyst,BI and Visualization,125000,Senior,In-person,United States,M
2023,BI Analyst,BI and Visualization,110000,Senior,In-person,United States,M
2023,Data Analyst,Data Analysis,90000,Mid-level,In-person,United States,M
2023,Data Analyst,Data Analysis,80000,Mid-level,In-person,United States,M
2023,ML Engineer,Machine Learning and AI,200000,Senior,In-person,United States,M
2023,ML Engineer,Machine Learning and AI,135000,Senior,In-person,United States,M
2022,Business Data Analyst,Data Analysis,48000,Entry-level,Hybrid,United States,L
2023,Data Engineer,Data Engineering,130000,Senior,In-person,United States,M
2023,Data Engineer,Data Engineering,75000,Senior,In-person,United States,M
2023,Data Engineer,Data Engineering,252000,Senior,In-person,United States,M
2023,Data Engineer,Data Engineering,129000,Senior,In-person,United States,M
2023,Data Analyst,Data Analysis,150000,Mid-level,In-person,United States,M
2023,Data Analyst,Data Analysis,100000,Mid-level,In-person,United States,M
2023,Data Engineer,Data Engineering,226700,Senior,In-person,United States,M
2023,Data Engineer,Data Engineering,133300,Senior,In-person,United States,M
2023,Data Scientist,Data Science and Research,190000,Senior,In-person,United States,M
2023,Data Scientist,Data Science and Research,165000,Senior,In-person,United States,M
2023,Data Engineer,Data Engineering,170000,Senior,Remote,United States,M
2023,Data Engineer,Data Engineering,150000,Senior,Remote,United States,M
2023,Data Engineer,Data Engineering,150000,Mid-level,In-person,United States,M
2023,Data Engineer,Data Engineering,130000,Mid-level,In-person,United States,M
2023,Data Scientist,Data Science and Research,225000,Senior,In-person,United States,M
2023,Data Scientist,Data Science and Research,156400,Senior,In-person,United States,M
2023,Computer Vision Engineer,Machine Learning and AI,200000,Senior,Remote,United States,S
2023,Data Scientist,Data Science and Research,257000,Senior,In-person,United States,M
2023,Data Scientist,Data Science and Research,134000,Senior,In-person,United States,M
2023,Data Engineer,Data Engineering,205600,Senior,In-person,United States,L
2023,Data Engineer,Data Engineering,105700,Senior,In-person,United States,L
2023,BI Developer,BI and Visualization,140000,Senior,Remote,United States,M
2023,BI Developer,BI and Visualization,110000,Senior,Remote,United States,M
2023,Data Science Manager,Data Science and Research,299500,Senior,In-person,United States,M
2023,Data Science Manager,Data Science and Research,245100,Senior,In-person,United States,M
2023,Research Scientist,Data Science and Research,210000,Senior,In-person,United States,M
2023,Research Scientist,Data Science and Research,151800,Senior,In-person,United States,M
2023,Data Engineer,Data Engineering,160000,Entry-level,In-person,United States,M
2023,Data Engineer,Data Engineering,135000,Entry-level,In-person,United States,M
2023,Data Engineer,Data Engineering,120000,Mid-level,Remote,United States,M
2023,Data Engineer,Data Engineering,95000,Mid-level,Remote,United States,M
2023,Data Engineer,Data Engineering,250000,Senior,Remote,United States,M
2023,Data Engineer,Data Engineering,63000,Senior,Remote,United States,M
2023,Data Scientist,Data Science and Research,237000,Senior,Remote,United States,M
2023,Data Scientist,Data Science and Research,145000,Senior,Remote,United States,M
2023,Data Scientist,Data Science and Research,130000,Senior,Remote,United States,M
2023,Data Scientist,Data Science and Research,90000,Senior,Remote,United States,M
2023,Data Analyst,Data Analysis,120000,Mid-level,Remote,United States,M
2023,Data Analyst,Data Analysis,100000,Mid-level,Remote,United States,M
2023,Data Architect,Data Architecture and Modeling,174500,Senior,In-person,United States,M
2023,Data Architect,Data Architecture and Modeling,113000,Senior,In-person,United States,M
2023,Data Scientist,Data Science and Research,183310,Mid-level,In-person,United States,M
2023,Data Scientist,Data Science and Research,183310,Mid-level,In-person,United States,M
2023,Data Analyst,Data Analysis,145000,Senior,Remote,United States,M
2023,Data Analyst,Data Analysis,102500,Senior,Remote,United States,M
2023,Data Scientist,Data Science and Research,210000,Senior,In-person,United States,M
2023,Data Scientist,Data Science and Research,185000,Senior,In-person,United States,M
2023,Data Architect,Data Architecture and Modeling,174500,Senior,In-person,United States,M
2023,Data Architect,Data Architecture and Modeling,113000,Senior,In-person,United States,M
2023,Data Science Consultant,Data Science and Research,122000,Senior,In-person,United States,M
2023,Data Science Consultant,Data Science and Research,94000,Senior,In-person,United States,M
2023,Data Scientist,Data Science and Research,220000,Senior,In-person,United States,M
2023,Data Scientist,Data Science and Research,146000,Senior,In-person,United States,M
2023,Data Engineer,Data Engineering,300000,Senior,In-person,United States,M
2023,Data Engineer,Data Engineering,130000,Senior,In-person,United States,M
2023,Data Science Consultant,Data Science and Research,145000,Senior,In-person,United States,M
2023,Data Science Consultant,Data Science and Research,128000,Senior,In-person,United States,M
2023,Data Scientist,Data Science and Research,182000,Senior,In-person,United States,M
2023,Data Scientist,Data Science and Research,140000,Senior,In-person,United States,M
2023,Data Engineer,Data Engineering,122000,Senior,In-person,United States,M
2023,Data Engineer,Data Engineering,94000,Senior,In-person,United States,M
2023,Data Scientist,Data Science and Research,300000,Executive,In-person,United States,M
2023,Data Scientist,Data Science and Research,200000,Executive,In-person,United States,M
2023,Data Analyst,Data Analysis,135000,Mid-level,In-person,United States,M
2023,Data Analyst,Data Analysis,105500,Mid-level,In-person,United States,M
2023,Data Engineer,Data Engineering,252000,Senior,In-person,United States,M
2023,Data Engineer,Data Engineering,129000,Senior,In-person,United States,M
2022,Data Scientist,Data Science and Research,110000,Mid-level,Remote,United States,L
2023,Data Scientist,Data Science and Research,136000,Senior,Remote,United States,M
2023,Data Scientist,Data Science and Research,104000,Senior,Remote,United States,M
2023,Data Scientist,Data Science and Research,168000,Senior,Remote,United States,M
2023,Data Scientist,Data Science and Research,130000,Senior,Remote,United States,M
2023,Data Engineer,Data Engineering,120000,Mid-level,In-person,United States,M
2023,Data Engineer,Data Engineering,95000,Mid-level,In-person,United States,M
2023,Data Scientist,Data Science and Research,153400,Senior,In-person,United States,M
2023,Data Scientist,Data Science and Research,122700,Senior,In-person,United States,M
2023,Data Scientist,Data Science and Research,185000,Senior,In-person,United States,M
2023,Data Scientist,Data Science and Research,160000,Senior,In-person,United States,M
2023,Data Scientist,Data Science and Research,205000,Senior,Remote,United States,M
2023,Data Scientist,Data Science and Research,185000,Senior,Remote,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,204500,Senior,In-person,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,142200,Senior,In-person,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,145000,Mid-level,In-person,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,87000,Mid-level,In-person,United States,M
2023,Data Scientist,Data Science and Research,50000,Entry-level,Remote,United States,M
2023,ML Engineer,Machine Learning and AI,234100,Senior,Remote,United States,M
2023,ML Engineer,Machine Learning and AI,203500,Senior,Remote,United States,M
2023,Data Scientist,Data Science and Research,223800,Senior,In-person,United States,M
2023,Data Scientist,Data Science and Research,172100,Senior,In-person,United States,M
2023,Data Scientist,Data Science and Research,180000,Senior,In-person,United States,M
2023,Data Scientist,Data Science and Research,150000,Senior,In-person,United States,M
2023,Data Engineer,Data Engineering,232200,Senior,Remote,United States,M
2023,Data Engineer,Data Engineering,167200,Senior,Remote,United States,M
2023,BI Developer,BI and Visualization,197000,Senior,In-person,United States,M
2023,BI Developer,BI and Visualization,106000,Senior,In-person,United States,M
2023,Research Scientist,Data Science and Research,180000,Senior,In-person,United States,M
2023,Research Scientist,Data Science and Research,145000,Senior,In-person,United States,M
2023,Data Lead,Leadership and Management,225000,Senior,In-person,United States,M
2023,Data Lead,Leadership and Management,200000,Senior,In-person,United States,M
2023,Data Engineer,Data Engineering,170000,Senior,Remote,United States,M
2023,Data Engineer,Data Engineering,114000,Senior,Remote,United States,M
2023,Data Engineer,Data Engineering,291500,Senior,In-person,United States,M
2023,Data Engineer,Data Engineering,180000,Senior,In-person,United States,M
2023,Data Engineer,Data Engineering,196200,Executive,In-person,United States,M
2023,Data Engineer,Data Engineering,150900,Executive,In-person,United States,M
2023,Data Scientist,Data Science and Research,168400,Senior,In-person,United States,M
2023,Data Scientist,Data Science and Research,105200,Senior,In-person,United States,M
2023,Data Analyst,Data Analysis,116000,Mid-level,In-person,United States,M
2023,Data Analyst,Data Analysis,72000,Mid-level,In-person,United States,M
2023,Analytics Engineer,Leadership and Management,207000,Senior,In-person,United States,M
2023,Analytics Engineer,Leadership and Management,167000,Senior,In-person,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,145000,Senior,In-person,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,135000,Senior,In-person,United States,M
2023,Data Engineer,Data Engineering,105000,Mid-level,In-person,United States,M
2023,Data Engineer,Data Engineering,70000,Mid-level,In-person,United States,M
2023,Data Architect,Data Architecture and Modeling,180000,Senior,Remote,United States,M
2023,Data Architect,Data Architecture and Modeling,115000,Senior,Remote,United States,M
2023,Data Engineer,Data Engineering,133800,Senior,Remote,United States,M
2023,Data Engineer,Data Engineering,96100,Senior,Remote,United States,M
2023,Data Analyst,Data Analysis,120000,Mid-level,In-person,United States,M
2023,Data Analyst,Data Analysis,80000,Mid-level,In-person,United States,M
2023,Data Science Engineer,Data Science and Research,140000,Senior,In-person,United States,M
2023,Data Science Engineer,Data Science and Research,100000,Senior,In-person,United States,M
2023,Research Scientist,Data Science and Research,150000,Senior,In-person,United States,M
2023,Research Scientist,Data Science and Research,120000,Senior,In-person,United States,M
2023,Cloud Database Engineer,Cloud and Database,140000,Senior,Remote,United States,M
2023,Cloud Database Engineer,Cloud and Database,115000,Senior,Remote,United States,M
2023,Data Science Manager,Data Science and Research,297300,Senior,Remote,United States,M
2023,Data Science Manager,Data Science and Research,198200,Senior,Remote,United States,M
2023,Data Scientist,Data Science and Research,297300,Senior,Remote,United States,M
2023,Data Scientist,Data Science and Research,198200,Senior,Remote,United States,M
2023,Data Engineer,Data Engineering,202000,Senior,Remote,United States,M
2023,Data Engineer,Data Engineering,135000,Senior,Remote,United States,M
2023,Data Scientist,Data Science and Research,110000,Senior,Remote,United States,M
2023,Data Scientist,Data Science and Research,84000,Senior,Remote,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,219000,Mid-level,Hybrid,United States,L
2023,Applied Scientist,Data Science and Research,230000,Senior,Remote,United States,M
2023,Applied Scientist,Data Science and Research,196000,Senior,Remote,United States,M
2023,BI Developer,BI and Visualization,140000,Senior,Remote,United States,M
2023,BI Developer,BI and Visualization,110000,Senior,Remote,United States,M
2023,Data Analyst,Data Analysis,150000,Mid-level,In-person,United States,M
2023,Data Analyst,Data Analysis,100000,Mid-level,In-person,United States,M
2023,Data Engineer,Data Engineering,160000,Senior,In-person,United States,M
2023,Data Engineer,Data Engineering,110000,Senior,In-person,United States,M
2023,Data Scientist,Data Science and Research,185900,Senior,In-person,United States,M
2023,Data Scientist,Data Science and Research,129300,Senior,In-person,United States,M
2023,Applied Scientist,Data Science and Research,126100,Senior,In-person,United States,L
2023,Applied Scientist,Data Science and Research,72000,Senior,In-person,United States,L
2023,Data Engineer,Data Engineering,170000,Senior,Remote,United States,M
2023,Data Engineer,Data Engineering,150000,Senior,Remote,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,175000,Mid-level,Remote,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,140000,Mid-level,Remote,United States,M
2023,Data Analyst,Data Analysis,240500,Senior,In-person,United States,M
2023,Data Analyst,Data Analysis,137500,Senior,In-person,United States,M
2023,Data Scientist,Data Science and Research,187500,Mid-level,In-person,United States,M
2023,Data Scientist,Data Science and Research,165000,Mid-level,In-person,United States,M
2022,Data Analyst,Data Analysis,25216,Entry-level,Remote,United States,L
2023,Research Scientist,Data Science and Research,210000,Senior,In-person,United States,M
2023,Research Scientist,Data Science and Research,165750,Senior,In-person,United States,M
2023,Machine Learning Scientist,Machine Learning and AI,225000,Senior,Remote,United States,M
2023,Machine Learning Scientist,Machine Learning and AI,165750,Senior,Remote,United States,M
2023,Data Scientist,Data Science and Research,135000,Senior,Remote,United States,M
2023,Data Scientist,Data Science and Research,115000,Senior,Remote,United States,M
2023,NLP Engineer,Machine Learning and AI,275000,Senior,In-person,United States,M
2023,NLP Engineer,Machine Learning and AI,175000,Senior,In-person,United States,M
2023,Data Scientist,Data Science and Research,170000,Senior,Remote,United States,M
2023,Data Scientist,Data Science and Research,140000,Senior,Remote,United States,M
2023,Data Engineer,Data Engineering,175308,Senior,In-person,United States,M
2023,Data Engineer,Data Engineering,100706,Senior,In-person,United States,M
2023,NLP Engineer,Machine Learning and AI,235000,Senior,In-person,United States,M
2023,NLP Engineer,Machine Learning and AI,135000,Senior,In-person,United States,M
2023,Data Engineer,Data Engineering,310000,Senior,In-person,United States,M
2023,Data Engineer,Data Engineering,229000,Senior,In-person,United States,M
2023,ML Engineer,Machine Learning and AI,289076,Senior,In-person,United States,M
2023,ML Engineer,Machine Learning and AI,202353,Senior,In-person,United States,M
2023,Research Engineer,Data Science and Research,120000,Mid-level,Remote,United States,M
2023,Research Engineer,Data Science and Research,100000,Mid-level,Remote,United States,M
2023,Data Engineer,Data Engineering,226700,Senior,In-person,United States,M
2023,Data Engineer,Data Engineering,133300,Senior,In-person,United States,M
2023,Data Analyst,Data Analysis,125000,Senior,In-person,United States,M
2023,Data Analyst,Data Analysis,85000,Senior,In-person,United States,M
2023,Data Analyst,Data Analysis,130000,Senior,Remote,United States,M
2023,Data Analyst,Data Analysis,80000,Senior,Remote,United States,M
2023,Data Engineer,Data Engineering,120000,Mid-level,In-person,United States,M
2023,Data Engineer,Data Engineering,100000,Mid-level,In-person,United States,M
2023,Data Engineer,Data Engineering,231250,Senior,Remote,United States,M
2023,Data Engineer,Data Engineering,138750,Senior,Remote,United States,M
2023,Data Engineer,Data Engineering,199000,Senior,In-person,United States,M
2023,Data Engineer,Data Engineering,162000,Senior,In-person,United States,M
2023,Data Engineer,Data Engineering,160000,Entry-level,In-person,United States,M
2023,Data Engineer,Data Engineering,135000,Entry-level,In-person,United States,M
2022,Data Scientist,Data Science and Research,100000,Entry-level,Remote,United States,M
2023,Research Scientist,Data Science and Research,200000,Senior,In-person,United States,M
2023,Research Scientist,Data Science and Research,150000,Senior,In-person,United States,M
2023,Research Engineer,Data Science and Research,160000,Entry-level,In-person,United States,M
